Date,Close,High,Low,Open,Volume,MACD,MACD_Signal,MACD_Diff,EMA_12,EMA_26,ADX,ADX_pos,ADX_neg,BBL,BBM,BBH,BB_bandwidth,BB_percent,ATR,RSI,Stoch_K,Stoch_D,ROC,OBV,Prev_Close,SMA_10,Daily_Change_Pct,Target
2020-03-05,70.99246215820312,72.59931106799904,70.62649429588396,71.6225955049724,187572800,-1.5431891148570287,-1.1384985540732835,-0.4046905607837452,72.09429332514911,73.63748244000614,24.47081681666922,18.90038553281909,30.76460700672573,66.09821566154586,74.50425453186035,82.91029340217484,22.565258650349435,0.2911149098977551,2.9902449399545157,44.541772400616956,52.5069273169178,55.132884764568935,-8.175525792958652,-688631200,73.37242889404297,70.83320846557618,-1.3280424849792436,0
2020-03-06,70.04965209960938,70.4834806861114,68.15923783954538,68.34585328692468,226176800,-1.591984093001841,-1.229195661858995,-0.362788431142846,71.77973313660453,73.37171722960638,25.045364857297606,17.61620025072229,34.591155344001585,65.67952540363613,74.07515411376953,82.47078282390292,22.667867007711738,0.2602620272320145,2.9790291812904606,42.90655501911676,47.8323877652756,55.5747831770396,-10.688475756009371,-914808000,70.99246215820312,70.25105819702148,-7.909178277998438,0
2020-03-09,64.5093002319336,67.39824232728182,63.74101177856693,63.92278272470353,286744800,-2.0540368990210283,-1.3941639092914015,-0.6598729897296267,70.66120499742439,72.71524189644542,26.443466202294406,15.148139669131016,39.55683316348749,64.22188256384496,73.42247619628907,82.62306982873318,25.062063033251743,0.015619517586078019,3.216858548415602,34.81741507193536,14.352719117314415,38.230678066502605,-16.899751791050424,-1201552800,70.04965209960938,69.47526168823242,7.2021272179562255,1
2020-03-10,69.15534210205078,69.42194089429611,65.28483354397228,67.1679847520732,285290000,-2.0220118326276264,-1.5197334939586464,-0.50227833866898,70.42953378275152,72.45154561537915,26.902068312917418,17.886539733484188,35.39787387249301,63.84822097315743,72.98368034362792,82.11913971409842,25.034252390282745,0.2904682136756097,3.3379858422689535,44.30070178734349,42.42818184082747,34.87109624113916,-8.851602037852967,-916262800,64.5093002319336,69.40885467529297,-3.4730094196713295,0
2020-03-11,66.75357055664062,68.15684454351525,65.88833894736746,67.2286040262101,255598800,-2.165472410071459,-1.648881277181209,-0.5165911328902499,69.86400097873445,72.02947338880591,27.327913129924497,16.634033316996508,32.91913484214156,63.17125896069631,72.44830665588378,81.72535435107125,25.610116021763623,0.1930739020455107,3.3329156502985513,40.981395672354445,29.74419917943705,28.841700045859643,-7.629588221973424,-1171861600,69.15534210205078,68.99151229858398,-9.875508656242328,0
2020-03-12,60.16131591796875,65.43751995097615,60.10557388089661,62.02992228152743,418474000,-2.7790704130332244,-1.874919104351612,-0.9041513086816124,68.37128020015511,71.15035061318834,28.740975319329074,14.42105753825004,40.112015815292644,61.332415953090994,71.49134368896485,81.65027142483869,28.420021814310775,-0.05763895883355786,3.569707152116085,33.55075920646003,0.4093905362957599,24.193923852186757,-13.832967085802453,-1590335600,66.75357055664062,68.37858123779297,11.980829536473694,1
2020-03-13,67.369140625,67.8417479064298,61.30526258468153,64.19905949793468,370732000,-2.6531561035331634,-2.0305665041879224,-0.622589599345241,68.21710488090048,70.87026098443364,29.14133436067188,16.8186073447841,34.415461656429194,61.18577883211149,70.92300605773926,80.66023328336702,27.45858577314271,0.3175114254607459,3.863330354712154,45.241582217711105,53.51786426130054,27.89048465901111,-5.016219469968568,-1219603600,60.16131591796875,68.49030838012695,-12.86470828320239,0
2020-03-16,58.70229721069336,62.79092503008816,58.16667742885537,58.63928094333727,322423600,-3.2156420182737264,-2.2675816070050834,-0.948060411268643,66.75328831625323,69.96893033452696,30.022963849919215,14.213924386864788,34.36752391880372,59.50917764013385,69.9203577041626,80.33153776819135,29.780110988788433,-0.03875067112844921,4.244696986243045,36.847007444490536,3.4531330820264623,19.126795959874254,-11.44706229654229,-1542027200,67.369140625,67.11854515075683,4.39701061607548,1
2020-03-17,61.28344345092773,62.43465527002972,57.77889942810756,59.98680975751828,324056000,-3.4137872141540697,-2.4968227284348807,-0.916964485719189,65.91177372158776,69.32556093574183,30.901222514614208,13.107890500768438,32.34137781603391,58.63977076400976,69.11886863708496,79.59796651016015,30.32196006591679,0.12614028034371985,4.274058333077268,40.39420784904698,22.04267845965035,26.337891934325782,-7.499298979187034,-1217971200,58.70229721069336,66.23489532470703,-2.447973048636451,0
2020-03-18,59.783241271972656,60.59030457265709,57.46869089766941,58.1109503450228,300233600,-3.6497998666361724,-2.727418156075139,-0.9223817105610332,64.96892257549312,68.6187224421293,31.76674966263509,12.265704916514338,30.78590656852049,57.870677738917735,68.18638381958007,78.50208990024241,30.257378387912482,0.09270153289071426,4.241250777375915,39.022295186611636,14.279316904649848,13.258376148775554,-17.449186044367888,-1518204800,61.28344345092773,64.8759765625,-0.7662161467163541,0
2020-03-19,59.325172424316406,61.278603044823406,58.79924908019055,59.95773528488038,271857200,-3.8296580082327694,-2.9478661265066655,-0.8817918817261039,64.10065332146594,67.93031132969871,32.28256097016776,12.93256259854788,29.46101730152967,57.22443485747549,67.27122802734375,77.31802119721202,29.869510233363194,0.10454766666946647,4.115401005037125,38.5913098082827,11.453320844054108,15.925105402784768,-15.394720850645555,-1790062000,59.783241271972656,63.70924758911133,-6.3485508822229395,0
2020-03-20,55.55888366699219,61.03382237097015,55.25835444307717,59.906840554892725,401693200,-4.2273743675239785,-3.2037677747101285,-1.02360659281385,62.78653491308536,67.01390928060934,33.35005567588764,11.672414304903388,32.56430518495787,55.79348163661275,66.25561447143555,76.71774730625835,31.581120840206783,-0.011211765962276637,4.233977213812543,35.15347121795132,1.6315865026039482,9.121408083769301,-24.278254782563216,-2191755200,59.325172424316406,62.26017074584961,-2.1244226000499173,0
2020-03-23,54.37857818603516,55.37953106884565,51.52841196651316,55.27773981437753,336752800,-4.584955720235612,-3.4800053638152257,-1.1049503564203866,61.49300310892379,66.0779588291594,34.84206068069771,10.875964806532949,36.6568995403579,54.08106570131356,65.36118011474609,76.64129452817862,34.51625075810903,0.013187476377337031,4.219441105717292,34.12742946400931,12.952959920763712,8.679289089140589,-23.40232112973453,-2528508000,55.55888366699219,61.24709854125977,10.03254432930213,1
2020-03-24,59.83413314819336,60.03044512491102,56.785228864020425,57.28449233521307,287531200,-4.377660877427431,-3.6595364665376673,-0.7181244108897635,61.23779234573449,65.61545322316192,34.55968874154427,17.547236912734977,33.232522387016324,53.53149665779163,64.86191616058349,76.19233566337536,34.93704834356204,0.278128999939002,4.321757236657189,42.483774962839654,39.417972349810626,18.000839591059428,-14.583254370613757,-2240976800,54.37857818603516,60.31497764587402,-0.5508774249594792,0
2020-03-25,59.504520416259766,62.58977733010226,59.20883946854917,60.77206840473627,303602000,-4.191656407946461,-3.765960454819426,-0.4256959531270348,60.9711351258153,65.16279153376176,33.52779382929158,20.84817977602616,31.34609845102289,53.09003444555697,64.29079246520996,75.49155048486296,34.844050260273654,0.28634160114198787,4.2545558527211815,42.13598689827142,42.079026817243104,31.483319695939144,-7.758229895038214,-2544578800,59.83413314819336,59.59007263183594,5.262305262478353,1
2020-03-26,62.63582992553711,62.69399424747682,59.70810614809417,59.74688482814629,252087200,-3.748367174331605,-3.762441798721862,0.014074624390256751,61.22724201808019,64.9756091924118,32.538742828805304,19.88960113885592,29.636963946673266,52.92452377438942,64.10805263519288,75.29158149599633,34.88962275751337,0.43417897302453085,4.178478565470887,46.607728244992146,62.07505519929982,47.85735145545118,-9.427344263430863,-2292491600,59.504520416259766,59.837524032592775,-4.140220895664555,0
2020-03-27,60.04256820678711,62.01296235265456,59.875338378207296,61.25679655191656,204216800,-3.5652142403817066,-3.722996287053831,0.15778204667212448,61.04498450865049,64.6101987490322,31.62033832835376,18.927674252839182,28.203622360726634,52.52495672901804,63.79758758544922,75.07021844188041,35.338737037142195,0.3334452965556028,4.077193778460811,43.60245410664784,47.58232026022645,50.578800758923116,-10.053398333440768,-2496708400,62.63582992553711,59.10486679077148,2.8537912078801004,1
2020-03-30,61.75605773925781,61.92813582111078,60.44488273934441,60.76964956297266,167976400,-3.244400506173932,-3.6272771308778515,0.3828766247039197,61.154380390282384,64.39878089645632,30.76753414936304,18.277437274572193,27.234721589557065,52.686131493157546,63.264393997192386,73.84265650122722,33.441441024486195,0.4287058599009406,3.920649052451015,46.07658862419332,61.506974426982204,57.05478329550283,2.6507761623158768,-2328732000,60.04256820678711,59.41024284362793,-0.20408327145996843,0
2020-03-31,61.63002395629883,63.6173849288287,61.075018471181984,61.94752021431129,197002000,-2.966131466262297,-3.4950479979547406,0.5289165316924436,61.227556323515685,64.19368778977798,29.395345802907254,20.56598228176441,25.940713330866338,52.724890607557,62.839898109436035,72.95490561131507,32.19294685762759,0.44019410500128386,3.8222002956792793,45.91702750738306,61.92241750547365,57.003904064227434,-8.518910313324444,-2525734000,61.75605773925781,59.44490089416504,-5.261692896749252,0
2020-04-01,58.38724136352539,60.28008186649483,57.95583869541803,59.74203967177421,176218400,-2.972995855883113,-3.3906375695404156,0.41764171365730274,60.79058479120949,63.7635806470926,28.872502017185727,19.14990086947773,30.00000430989903,53.04374933469911,62.09063873291016,71.13752813112121,29.140912649094375,0.29532206008193895,3.8116277931936735,41.896863204664825,42.04430916076186,55.1579003644059,-0.5367010528347388,-2701952400,61.63002395629883,59.305300903320315,1.6686675336545826,1
2020-04-02,59.36153030395508,59.41485006682693,57.41537005354861,58.24909322048442,165934000,-2.866772589188429,-3.2858645734700183,0.41909198428158945,60.570730254708806,63.437502843897235,28.50784770177114,18.407112439870684,29.884821297033536,53.37677779987238,61.50909214019775,69.64140648052313,26.44264142865052,0.36796121335388815,3.6821886660568626,43.49749830816397,64.79556503153557,56.25409723259037,-3.136105020782011,-2536018400,58.38724136352539,59.30893669128418,-1.4371450040481917,0
2020-04-03,58.508419036865234,59.54814697291925,57.91705710849798,58.84530096187596,129880000,-2.8189339190480354,-3.192478442585622,0.3735445235375865,60.25345160580979,63.07238552485783,28.118553593944448,18.06984580726706,28.90003395428537,53.71988026300617,60.932030487060544,68.14418071111491,23.672771665096363,0.33197719300743767,3.5356816087971774,42.39615722367663,57.7386275253536,54.85950057255034,-2.1324073569511848,-2665898400,59.36153030395508,59.60389022827148,8.723778789566655,1
2020-04-06,63.61256408691406,63.76767145670703,60.440055887619486,60.80844236262203,201820400,-2.3421606103125043,-3.022414876130999,0.6802542658184945,60.7702381413643,63.11239875167681,26.31995307094724,24.452291942794204,25.93267600004689,53.753838942544526,60.88719367980957,68.02054841707461,23.43137959281736,0.6910300628165181,3.658793809586079,50.475558210566774,98.73270625631201,73.75563293773372,7.226935021667674,-2464078000,58.508419036865234,60.527288818359374,-1.1582515634171306,0
2020-04-07,62.875770568847656,65.84954752102261,62.77155701763157,65.63141650239487,202887200,-2.000704531002931,-2.818072807105385,0.8173682761024539,61.094166207130975,63.094870738133906,24.817788629402894,27.077124355686173,24.3564669364872,54.440609493497284,60.573215103149415,66.70582071280154,20.248572241737495,0.6877306003564166,3.617307859143576,49.39847629978015,79.2350478015092,78.56879386105827,13.169607484756696,-2666965200,63.61256408691406,60.83145256042481,2.559453034629564,1
2020-04-08,64.48504638671875,64.80011298883151,63.31201906395062,63.677979447206575,168895200,-1.5820066311894436,-2.5708595719221967,0.9888529407327531,61.615840080913706,63.19784671210315,23.42292164796886,26.012613167392118,23.3989157866451,54.71709652640268,60.45978889465332,66.20248126290397,18.99673311217431,0.8504677975020634,3.496381756346454,51.81689640351864,90.47211634084276,89.47995679955466,18.58538516050978,-2498070000,62.875770568847656,61.329505157470706,0.7216241388024681,1
2020-04-09,64.95038604736328,65.45450156620154,64.15302289668575,65.12246785230607,161834800,-1.1988172879657597,-2.296451115130909,1.0976338271651493,62.12884715267518,63.32766444064094,22.31922529122841,26.688160974398063,22.747554723568978,54.63587377936296,60.699242401123044,66.76261102288314,19.978399669936916,0.850559557849066,3.339602964429978,52.523492414250455,93.72143731035209,87.80953381756801,8.550726199205249,-2336235200,64.48504638671875,61.56096076965332,1.962757264414918,1
2020-04-13,66.22520446777344,66.33426997710056,64.4268809310659,65.02793942933454,131022800,-0.7832410648607393,-1.9938091050768751,1.2105680402161358,62.759055970382605,63.542297035243344,21.553215243274327,27.506150478926866,21.790197245745194,54.81443064089372,60.64204559326172,66.46966054562972,19.219717591504008,0.9790260612742652,3.237301970258884,54.49239111431473,98.85783810085677,94.35046391735052,11.294409238994938,-2205212400,64.95038604736328,62.17922439575195,5.050326775549609,1
2020-04-14,69.56979370117188,69.86063015904438,67.3885424559632,67.86114985093643,194994800,-0.1819164946371501,-1.6314305829889302,1.44951408835178,63.806861775119415,63.988778269756565,21.759337310088235,33.03203857321615,20.057521291169778,54.25949205174828,61.18542041778564,68.111348783823,22.6391461192742,1.1052887670987646,3.265739378902602,59.265350435099776,97.66307449256067,96.74744996792317,11.070283229068759,-2010217600,66.22520446777344,62.96059799194336,-0.9127555257070892,0
2020-04-15,68.9347915649414,69.39527634714266,68.0138220005389,68.44279864460466,131154400,0.24062442552120444,-1.2570195812869034,1.4976440068081078,64.59577405047665,64.35514962495544,21.950736372129718,31.86418055574936,19.34838137543364,53.861387964655485,61.56798782348633,69.27458768231716,25.03443796450013,0.9779542130381669,3.1436131161690577,58.021102930364925,92.56071318514168,96.36054192618637,14.809865106917819,-2141372000,69.56979370117188,63.691074752807616,0.79461709642528,1
2020-04-16,69.48255920410156,69.84852712082463,68.43071208726776,69.64978908682404,157125200,0.6126294091050966,-0.8830897832085034,1.4957191923136,65.34758715103433,64.73495774192924,22.242874251037343,31.8676703798129,18.699612736072886,53.665943664191495,62.05295372009277,70.43996377599406,27.03178351100977,0.9429233680709107,3.0203418245539013,58.82417423488348,96.9621289411552,95.7286388729525,12.511325605442714,-1984246800,68.9347915649414,64.80060653686523,-1.356934686311451,0
2020-04-17,68.53972625732422,69.54553088808427,67.1001005187267,68.99779235427566,215250000,0.8218930283056238,-0.5420932209056779,1.3639862492113017,65.83868547507893,65.01679244677331,21.948683864676685,29.99924425508926,20.793467161447772,53.77180843824293,62.513681411743164,71.2555543852434,27.967871275800686,0.8446655461505884,2.979276720611306,56.80966897931333,89.38628931397864,92.96971048009182,11.211584642454438,-2199496800,69.48255920410156,65.71842613220215,-2.0756288181214764,0
2020-04-20,67.11709594726562,68.26831182918983,67.09771030256397,67.36430914394938,130015200,0.8629935254146943,-0.2610758716416035,1.1240693970562978,66.0353640092615,65.1723704838468,21.674482018277683,28.92238447368587,20.05301006110481,54.746002584815685,63.09159202575684,71.437181466698,26.4554726643579,0.7411755305000254,2.869472380193374,53.81494071142032,77.95518785045546,88.10120203519644,14.951647620046302,-2329512000,68.53972625732422,66.57929382324218,-3.0910501693044083,0
2020-04-21,65.04247283935547,67.19464143835056,64.32993033303205,66.95955078291355,180991600,0.7198630854769306,-0.06488808021789672,0.7847511656948273,65.88261152158364,65.16274843610671,20.309897492267282,26.859644199607747,25.51349802975964,56.27022750714786,63.62478675842285,70.97934600969784,23.118534854032713,0.5963814439789068,2.8691322891308837,49.700351697574874,61.28520192550069,76.20889302997826,9.570074265794133,-2510503600,67.11709594726562,66.72228469848633,2.8803505634499507,1
2020-04-22,66.91592407226562,67.35217124293807,65.97071693829112,66.31243969742793,116862400,0.7489693851826189,0.09788341286220639,0.6510859723204125,66.04158268322702,65.2926132980444,19.09845614477337,25.691066281161056,24.0256946783829,56.706976266895175,63.97887630462647,71.25077634235775,22.73219055335437,0.7019450042217213,2.829172725877435,53.1815479826257,76.33873408978907,71.8597079552484,14.369735456538235,-2393641200,65.04247283935547,67.12630004882813,-0.3875129349601245,0
2020-04-23,66.6566162109375,68.28528415368396,66.61783752226751,66.86019877924598,124814400,0.7425526751004128,0.2268172653098477,0.5157354097905651,66.1362032259517,65.39365055085129,18.308739954744205,27.0038884795185,22.983674014948114,57.279633958832214,64.33648109436035,71.39332822988848,21.93731150815685,0.6643889312052891,2.746192290558793,52.63851629049107,73.17374009815012,70.26589203781329,4.78530014898368,-2518455600,66.91592407226562,67.34345703125,2.8869212765840553,1
2020-04-24,68.58094024658203,68.59063676429346,67.1340437726702,67.18251896495144,126161200,0.882570529872595,0.35796791822239715,0.5246026116501978,66.51231661374098,65.62974608386838,17.68593248713054,26.427524934656304,21.802534534543636,57.390098577884366,64.6337366104126,71.87737464294082,22.414418266392683,0.7724600275748287,2.688180023615734,56.211807607651664,86.41600951712694,78.6428279016887,9.073717309734333,-2392294400,66.6566162109375,67.70651245117188,0.07069719673099721,1
2020-04-27,68.62942504882812,68.96145871324816,67.84902167998845,68.29738398813116,117087600,0.9860810780371452,0.4835905501853468,0.5024905278517984,66.83802560375439,65.85194452571724,17.24663615840812,26.640603652617667,21.1299014259708,57.941963627075474,65.06307945251464,72.1841952779538,21.889882512051738,0.7504063747687706,2.575626952876018,56.30126661635457,82.632354249192,80.74070128815636,6.426883276559053,-2275206800,68.58094024658203,67.94693450927734,-1.6209291953350358,0
2020-04-28,67.5169906616211,69.27410964320943,67.42489960373554,69.0923387140796,112004800,0.9672004899781825,0.580312538143914,0.3868879518342685,66.94248176650312,65.97528127652494,16.63292451155198,25.24627834135138,21.22439359662085,58.32293538977996,65.35112609863282,72.37931680748568,21.509011790387174,0.6540840774468532,2.523740030490152,53.595746021366075,64.21165551915051,77.75333976182316,3.951638736044135,-2387211600,68.62942504882812,67.74165420532226,3.284503559318644,1
2020-04-29,69.73458862304688,70.20476992848462,68.80392253083471,69.00750504510519,137280800,1.1182881801314295,0.6879076665414172,0.4303805135900123,67.37203666750985,66.25374848737842,16.438416619025755,25.95648985105849,19.61726527309697,58.69857469064655,65.75635433197021,72.81413397329388,21.46645662772769,0.7818332742909607,2.535457118802536,57.93528615883931,92.2306516950034,79.6915538211153,5.299166961396362,-2249930800,67.5169906616211,67.8216339111328,2.109602667410045,1
2020-04-30,71.2057113647461,71.3826376879092,69.88484737820362,70.27504532581419,183064000,1.3412722224083495,0.8185805777148037,0.5226916446935458,67.96183277477697,66.62056055236862,16.704926746712456,28.123851154602015,18.683096507524233,59.820998111737005,66.39727783203125,72.9735575523255,19.80888354167355,0.865589188510042,2.4720708292353777,60.56960206061518,97.49137013262357,84.64455911559249,2.351476950759827,-2066866800,69.73458862304688,67.99394912719727,-1.6099302748558217,0
2020-05-01,70.0593490600586,72.46599383609758,69.27894575366496,69.37588874776901,240616800,1.4092419608848985,0.9367128543488228,0.4725291065360757,68.28452758789722,66.87528562701232,17.335489137310528,28.653343516568704,16.997424199079507,61.02583097233177,66.93216876983642,72.83850656734108,17.64872678133329,0.7647309041097645,2.523140633035181,57.54535108266808,70.42003451506733,86.71401878089812,1.6313351641279359,-2307483600,71.2057113647461,68.1459114074707,1.4148923113915237,1
2020-05-04,71.05061340332031,71.17906454911665,69.39286360998993,70.08359453961356,133568000,1.5255100858103532,1.054472300641129,0.47103778516922423,68.71007925180845,67.1845691659981,17.921011357151595,27.17356313454889,16.119605006351705,62.81457985599708,67.55927848815918,72.30397712032128,14.046031095473232,0.8679195651642659,2.4705020834702904,59.43161766553667,82.60362112163975,83.50500858977688,2.2567594187379725,-2173915600,70.0593490600586,68.53926315307618,1.5008892114098247,1
2020-05-05,72.11700439453125,72.95072758723038,71.36568312949365,71.51110134148117,147751200,1.6842868429760784,1.180435209108119,0.5038516338679595,69.23422158145812,67.54993473848204,19.065869464629575,30.863955989570734,15.219180519118588,63.20661684703409,67.98450050354003,72.76238416004597,14.05580278186246,0.9324617537896805,2.4297600906445598,61.417614532970205,90.32893167400378,81.11752910357029,5.219276954472458,-2026164400,71.05061340332031,69.24671630859375,1.031735452556567,1
2020-05-06,72.8610610961914,73.49362038525668,72.43450294504117,72.81985643084153,142333600,1.8488453856973166,1.3141172444259586,0.534728141271358,69.79219689141708,67.94335150571976,20.29858804396886,31.22197580150261,14.583593182244432,63.86127043287549,68.48376502990723,73.10625962693896,13.49953407209159,0.9734776833590018,2.354535512078907,62.78649550824608,93.09711169343068,88.6765548296914,8.558125270257305,-1883830800,72.11700439453125,69.84123001098632,1.0344453874301116,1
2020-05-07,73.6147689819336,73.9613510271122,73.1857924344547,73.48874385404358,115215200,2.0168284013848847,1.4546594758177438,0.5621689255671409,70.3802849053427,68.36345650395782,21.590090339712635,31.61365837008291,14.07754721056518,64.18615523019858,68.94025115966797,73.69434708913735,13.791930982260968,0.9916305741002748,2.2649465419961845,64.17314595629665,96.40154805623193,93.2758638078888,13.179536029865178,-1768615600,72.8610610961914,70.53704528808593,2.380194085607226,1
2020-05-08,75.366943359375,75.42040745275091,73.94772346356687,74.27579824490549,133838400,2.265229820977183,1.6167735448496316,0.6484562761275512,71.14746312903998,68.8822333080628,23.219989457979324,34.45601968088241,13.264131433538745,64.30423393865495,69.46107902526856,74.61792411188217,14.848157152115812,1.0726237878889522,2.2321388226262653,67.23017456549115,99.51792792321939,96.33886255762734,12.62930969612364,-1634777200,73.6147689819336,71.21564559936523,1.5735492528417283,1
2020-05-11,76.5528793334961,77.04862926819315,74.66463023297625,74.8736289600459,145946400,2.5286363120864905,1.7991460982970036,0.729490213789487,71.97906562203323,69.45042930994674,25.15124920263806,37.0252911005324,12.257120867447089,64.19032253714535,69.97746276855469,75.76460299996403,16.54001160502169,1.0681058607543106,2.2429859806684536,69.14897175338454,95.52487941830965,97.14811846592033,14.846632915240518,-1488830800,75.366943359375,72.00799102783203,-1.1428213785234294,0
2020-05-12,75.67801666259766,77.69019956686239,75.5565080151993,77.2381835420649,162301200,2.63640293607952,1.966597465853507,0.669805470226013,72.54813501288929,69.91173207680977,27.096411995426216,36.550939887203526,11.42135776801807,63.99129920860499,70.28287391662597,76.57444862464695,17.903578375250977,0.928759332627295,2.235179235739499,66.07530047695701,81.8269769705823,92.28992810403712,10.348467650776096,-1651132000,76.5528793334961,72.82409362792968,-1.2074276844392464,0
2020-05-13,74.7642593383789,76.78130706727246,73.68526209938001,75.85783701982658,200622400,2.6178986761810705,2.09685770791902,0.5210409682620507,72.88907721681078,70.2711785406297,27.614407536195046,33.03142842365464,16.141380219418338,64.02475317927224,70.57434730529785,77.12394143132346,18.560835136576454,0.8198604335215164,2.2966696451789956,62.929013836027096,72.28214242448674,83.2113329377929,8.939072832368913,-1851754400,75.67801666259766,73.32706069946289,0.6143374035065663,1
2020-05-14,75.22356414794922,75.28431846247351,73.2769935373758,74.00118763637258,158929200,2.6102071334208574,2.199527593019387,0.41067954040147026,73.24822905237053,70.63802191894968,27.83576186965872,30.95054730767743,16.40581376353509,64.03115341070202,70.86139755249023,77.69164169427845,19.27775736212017,0.8193272820784512,2.2760021651731894,63.86054114256438,75.97113160089455,76.69341699865453,11.414272779057374,-1692825200,74.7642593383789,73.72884597778321,-0.5912044206605411,0
